"Step","episodes_avail: 32 - normalized_score","episodes_avail: 32 - normalized_score__MIN","episodes_avail: 32 - normalized_score__MAX","episodes_avail: 64 - normalized_score","episodes_avail: 64 - normalized_score__MIN","episodes_avail: 64 - normalized_score__MAX","episodes_avail: 128 - normalized_score","episodes_avail: 128 - normalized_score__MIN","episodes_avail: 128 - normalized_score__MAX","episodes_avail: 256 - normalized_score","episodes_avail: 256 - normalized_score__MIN","episodes_avail: 256 - normalized_score__MAX","episodes_avail: 512 - normalized_score","episodes_avail: 512 - normalized_score__MIN","episodes_avail: 512 - normalized_score__MAX","episodes_avail: 1024 - normalized_score","episodes_avail: 1024 - normalized_score__MIN","episodes_avail: 1024 - normalized_score__MAX","episodes_avail: 2048 - normalized_score","episodes_avail: 2048 - normalized_score__MIN","episodes_avail: 2048 - normalized_score__MAX","episodes_avail: 4096 - normalized_score","episodes_avail: 4096 - normalized_score__MIN","episodes_avail: 4096 - normalized_score__MAX","episodes_avail: 8192 - normalized_score","episodes_avail: 8192 - normalized_score__MIN","episodes_avail: 8192 - normalized_score__MAX","episodes_avail: 16384 - normalized_score","episodes_avail: 16384 - normalized_score__MIN","episodes_avail: 16384 - normalized_score__MAX","episodes_avail: 32768 - normalized_score","episodes_avail: 32768 - normalized_score__MIN","episodes_avail: 32768 - normalized_score__MAX","episodes_avail: 65536 - normalized_score","episodes_avail: 65536 - normalized_score__MIN","episodes_avail: 65536 - normalized_score__MAX","episodes_avail: 131072 - normalized_score","episodes_avail: 131072 - normalized_score__MIN","episodes_avail: 131072 - normalized_score__MAX"
"242500","28.00774870978822","25.19750196521126","31.399296041466457","22.558329036316373","21.36039319317628","24.62340464256212","22.32134191904186","19.02195560894425","26.546589241623685","29.372317627909105","25.46938108338833","31.59841831500918","28.956561027562536","24.30446451552743","31.82872122373691","27.668911210072544","25.447667657529344","29.586585296278432","24.83740623059994","23.185944905427757","27.051690593965017","26.192357990765938","23.764289801542663","28.642485479476488","36.10443806420068","34.20569729147635","37.541333050545234","51.61806203341833","49.14727084906842","53.385586790659175","66.0967243078812","65.48243239767008","66.62558589737611","72.6439115630424","71.8621423729638","73.45404175163193","76.98700178109357","76.24032067164185","77.66215039449867"
"243000","26.27490792553593","24.393915162026097","28.01544092114269","22.343031879299254","19.224815273431943","24.662165025770417","21.66051529986948","19.135168846603083","23.74860288149386","28.718342131487713","26.961331694173506","30.268898528880662","28.541689881641872","26.291745050327087","30.355898305263157","28.544443651074175","23.5376747418816","32.11497621267447","23.71102900308297","21.903640954809244","24.845115454663844","26.69716561268068","23.86550925780023","29.163570776794874","34.37356569471318","31.689583959806004","36.47834633467784","51.61357736350901","50.30581904318272","54.040214983387436","65.67503298074908","64.95645667413412","66.7449441644225","74.57070216459141","72.20055463983535","76.3405655024268","76.04079527081586","74.35293939804049","77.00127281365245"
"243500","26.127315314170236","25.045076727548793","27.171252634299233","21.91384341508183","19.488679834584694","24.02312985840742","21.818983512565985","18.24397668247149","24.73281309876799","28.069026951305233","25.139682107837224","30.843418087222336","28.390757766803077","27.083790607073087","30.79031894938391","28.790319526777953","28.129789817173613","29.503331527769795","25.238499581788787","21.836458167347306","29.085723726719447","24.16471394206538","22.41548966353335","26.041427088411485","34.38853065599708","31.893473908625243","36.662453877522616","49.05588822035605","47.06001848446434","51.74597268593484","64.90998491849933","62.921509769853756","66.37513353672941","74.01288191494436","72.10385486674103","75.94919403394704","77.42216391074841","75.08631135170636","78.61733393194956"
"244000","25.619828196388262","23.886540113498352","27.570835945638883","24.564085795135938","22.047043885594526","26.301626961242896","22.582255978873345","21.20835013550541","24.829649373159327","29.064688982539813","26.139103435239967","32.25517401453186","27.972206306758306","26.232632817885303","30.228915283371986","25.823290664090464","22.698475160453796","28.311878645204548","25.333359924567674","20.952738679813788","27.29107813794259","25.958685377810646","21.716737834459423","29.491222455577287","35.92628729758795","32.5799865082648","39.604068301398215","52.47282347407315","48.476719418941414","55.072783798706084","65.13431022362695","61.92286964133159","68.30684862646572","72.34996887039296","70.0535058906089","73.41408913270627","75.8910272129762","74.67690267192062","76.77545965786973"
"244500","25.606103866691736","24.74392878539056","26.656959163836653","23.28260356155736","22.68850463959081","24.21234961467718","24.574644602403687","22.330169843173557","26.73516774463785","26.55441516121708","23.125162916022035","29.20983791392392","28.86499681247111","26.18858024802338","31.08566073977152","27.97837896575928","26.599203122417492","29.615791578859046","24.564917681861374","21.914522047501734","29.24732944575202","25.01800353962052","21.20012055713861","30.53597220377917","33.81498059572314","32.695832801276026","35.138134981332485","51.634862430279625","49.311145742512096","53.568877071964515","63.90825800471349","60.83020125752883","66.05537079543825","72.84700984537908","71.8930777315785","74.13661130190778","76.6024105782953","75.53495257430501","79.2599934096002"
"245000","25.532488748905312","21.919100148041515","29.8510287101996","22.10319039784479","18.50465486472192","25.551825234483953","20.899659419330387","17.461068705538306","23.970958360795752","28.424024034383063","25.42553569506274","30.019966337833402","29.45323300792812","27.091569042240927","33.75675767925846","28.650461189850283","27.612021306900093","29.392309114628695","25.296302320539443","22.56768124445433","28.73191772313489","26.467604579473225","24.41484666612143","28.439380393057867","34.87589774201917","32.934254948392365","37.41587293748797","51.06110947238009","47.87239329940844","53.810683055937126","63.663328177458816","61.285452517411876","65.8546911932478","74.03961614824476","71.85402646956778","75.97248657030677","76.55020755615718","76.42637426617785","76.8402277302329"
"245500","25.987330988081023","24.379713809069013","27.309263042826842","22.16407025502939","20.43641716681543","23.480511302460986","22.6388684623901","20.096873014593204","25.29524408534916","26.92499827939194","24.889846812493488","28.670891388555695","27.987950263528358","27.093991362508195","28.53787774058593","28.14488853116424","25.2411408721701","31.328783427600666","26.668179695902083","24.995742764546776","29.752557052492424","25.495877757443907","21.320761096991728","30.027397511209053","35.10206088181228","30.542345820817523","38.20915026642709","50.205797220927195","48.749067080541266","51.26736326883976","63.331774479501576","60.36214975157247","64.89856957032629","72.58975180165376","69.65769191737529","74.24414291960349","76.77520686847707","75.94749853398116","77.68826197478832"
"246000","25.071948843036903","24.158826935727685","26.838302596706864","23.41147839544361","19.833663861378177","26.033457979989283","25.018053296841607","23.713321204706087","26.725882424283643","27.809185483864983","24.138945216586166","30.25654930579509","30.716749822912618","28.245692023794483","32.01350221987234","27.657636527352935","23.469049536933618","31.35594932074589","25.37202578884189","22.62167953511886","28.858496238973235","24.426006399024935","23.122778333431906","25.66193255876436","36.63153653636266","34.824303234548665","39.709225834998364","51.354976411927524","49.94736037699514","52.12931718451942","64.34659458193121","63.15506027738973","66.63213540328752","74.88884854581823","73.75469735944759","76.69927619566181","76.4742889797551","75.88845801210788","77.31296382968516"
"246500","26.018808735478693","24.853405920677034","26.780691804284956","21.205509970007576","15.760636148929594","24.568038142761047","23.994280495359728","22.240010037595216","25.471179065740902","27.41448520831087","24.867405135839153","31.9605725374407","27.98945068476882","27.284494000460224","29.05790575283394","26.37169124073197","20.645038445644516","31.574328921921968","25.860568255534744","24.50206173676965","27.024678819091967","26.264162603010796","25.141420087331717","28.994251962300904","34.88129791580797","31.097066204271233","37.53806604147872","48.78820547775529","47.74905840606528","50.75221079596871","64.09722640365054","62.925437461754974","64.69899686482631","73.4403977889332","70.7544870425874","75.35979556732111","75.98441591637531","74.07589461110904","77.36900440755824"
"247000","26.057893574063094","24.709419240501024","29.726346772860175","21.117408173397898","17.619454113525673","25.071713485905356","24.683497735070727","20.806710468688618","28.067463368973005","27.327073932625154","23.955929230832698","31.1318542248676","29.66843208978932","28.61032377145169","31.028591629451963","26.538720857255527","24.241892926452167","28.932418325534538","25.524703415152963","24.088573341540197","27.84411327105063","25.117649444189993","22.906132872312302","28.472295005265412","34.6476956510216","33.6401869209271","36.34103142848026","51.79164500522894","50.063686953286314","53.32109579870264","63.868965850902114","61.474897630241465","66.50325902756681","73.6274992149155","71.13392962886145","74.9406260019125","77.00395685715947","76.24712138490885","77.99934382814293"
"247500","24.63866047175579","22.10228101161232","26.223985059673023","21.439544859801853","19.13644114050864","23.99163003378607","22.759210970518872","20.202096383826273","26.09207463271499","28.41825792030495","27.567663563031953","29.229022024931727","27.755936010237438","24.122368559684798","32.00259961747348","28.06333215297424","26.65137285870883","30.46339422478247","26.49748746607745","22.87255421472601","28.59598976618156","27.315514115314155","26.282684056535903","29.612008733251084","35.43130967086508","32.39988376021288","38.22224543773787","51.652500564577494","49.618893519539576","54.53254360383567","65.45169207905411","64.01426651426938","66.45184743960633","73.22633376227091","72.28638913371951","74.51199384425094","76.52337346214938","74.72482445350937","78.29751166924245"
"248000","27.040820677989093","24.3626883191395","29.724938760147236","23.11348327483359","19.831745433911284","25.68607490028561","22.34129203448662","20.666069012861907","23.99797124858056","27.782163775811654","24.092969724916774","30.24692312603312","29.01094378660117","25.12505139372696","32.49388390576854","26.399194563866107","23.021316115268274","29.194167970230605","26.42109220811521","23.187494393827237","29.21836198444258","25.66924370646144","22.56294177703445","29.000489174393568","35.142023650096114","32.95307878817236","37.17494164143806","49.579678628940634","48.27996830401519","50.61562021793651","63.43221116143776","61.8591879697048","65.35377145499706","73.72203315569634","72.12223512840963","76.81943700772565","76.00690630349155","74.57476686903439","77.30389582692362"
"248500","26.218569194450552","24.812145762957314","27.654076524715588","23.466447375754946","20.56226482031558","25.18189155013628","25.15471970664185","21.562383318805477","28.986118250857558","27.52830185364512","26.44803557222275","29.61154938765249","28.639583561447783","26.180263914225293","29.83403943372231","26.63620936995575","23.8689739267927","28.57606305846115","27.180945377018684","25.051575899490892","29.887439995795738","24.509794746255416","23.85226333981909","25.434559652401155","35.674924592735984","33.58554020185965","37.09999070192339","47.594341388147704","45.22995131525604","48.83144397958983","65.2353241942063","63.776772032317176","67.12541745109485","74.34200792514272","73.3851963414347","75.3480487318521","76.28852048836556","74.72450461306408","77.29414975806341"
"249000","25.484698149048928","23.07501301919702","27.384950158925026","23.882482144634388","22.909028206977037","24.959243013798197","22.29823863685277","19.237837332420714","25.688855278098988","26.98275853085381","23.1718429555734","29.943604974516237","29.093870710321305","26.868210560142103","31.870522309695527","27.956528040159853","26.375639029703628","30.24246146327989","24.523870160469162","22.477916616863823","26.323941847342745","24.290503166868767","20.74547954274437","28.302329856380908","35.195217700315865","33.600086569326095","36.59515955609641","49.552770356057216","46.7645030022604","51.73439520431145","64.27262913285031","62.82359878057561","65.83055068303972","73.05945366826381","71.89343293306361","74.43479506536686","76.40072843229748","75.5221907839806","77.42686029651149"
"249500","27.35674477850173","26.635174561883435","28.55832179515944","21.913800902846383","18.976893955433187","26.279559126626566","23.93327625420629","22.68961467779798","26.69394878233133","27.753123472379293","25.6062975712803","30.24887532188285","28.895113887768673","25.035327677342295","34.13037318300466","28.072952561176788","25.41280770453886","30.084075137451144","25.893942258362404","23.43288103616735","28.154948141223997","25.777723915285254","24.660402026836522","27.108432717430116","34.37488148314945","33.14606660181958","35.895640270748395","50.578681787507215","46.88048537714592","53.52922654306156","63.99840486524631","60.92221031053593","66.66434265169963","73.10562315866493","71.09109767640231","74.42205242285672","76.79092075773269","75.38218836753443","77.87672376380513"
"250000","23.0965659906916","20.47900149955884","26.961463335376934","24.257775900484994","20.539209370443587","27.428919571966276","21.903767260462427","19.685384973591265","24.563855556235364","28.577276978266248","27.11799504220118","30.15313128131407","29.640893969954988","26.333586979296648","32.83532785475576","27.720420749118276","25.240176531416125","29.44619393581907","24.89037614888815","23.3631972115235","27.015796664182368","26.082180672958753","23.215098025728462","28.475485852244166","34.43917162823467","32.914184908227945","35.88673091183628","49.42994024453978","48.74854117370025","49.8629445433191","65.0332794868431","61.105472863261845","69.28005509085999","72.77887238321043","71.36170652283592","74.91074573459323","76.73304398061046","74.90718995299167","77.74076403526935"
"250500","25.41506475547659","24.507911898580744","26.591008389019592","21.604655101095332","21.16380727862016","22.00641959933238","25.49976858173049","24.229784177591913","27.168929409807653","27.45645954796256","26.95504412061282","28.44768698522344","27.996394743700286","25.81538371327609","30.079444326107218","26.628960937318","23.305785301915847","30.148505976056768","25.591844486139355","23.6372812923154","27.89946003006846","24.771569183","21.62285693207659","27.315477562350214","35.48035536639782","32.84192772618573","38.61119971467007","48.85699842844341","48.095620112540615","49.71527646720696","64.85230977263146","62.3904753116464","66.76168019601893","73.7071422959759","71.67127202976188","75.25349842037582","76.93551676642484","75.30862425250969","78.18302940107661"
"251000","24.358525658264472","22.148471571992737","26.56044730526213","22.451680946247055","19.974052862622443","24.891022260028947","22.501308292272768","20.97138534021842","23.847596135056847","28.82914527525042","27.68996031274611","30.234070734259184","26.371058827342402","25.21164405854815","27.23637472478317","28.264354420472518","24.446854959592297","31.661875884766477","25.01064201389451","21.96191867217003","28.302787450901462","27.096302101134704","25.01575860806467","27.9779560373602","33.85610802341512","31.596237270704535","35.93025134274523","49.62862067687975","48.3000369876642","51.81809938393606","63.13269381734425","59.626519035341076","65.31812076833701","73.9734079274985","73.04127166452054","74.7236330197935","75.04046781630299","72.3236775249204","76.88216358615556"
"251500","24.26222206555712","23.107942233692803","25.298351417049698","22.212351611002852","20.320026500598406","24.359556952931918","23.933942226897948","21.890941385417523","25.039983558400873","26.085811130862812","23.361030279652372","29.105910251461896","27.56297036899946","25.792491812959735","28.615616332437988","28.118941008208918","25.77894418074111","30.04504434141727","25.01451189691838","23.914078753390207","25.7328061019389","26.832143034187638","25.602520792314444","28.877044552090265","35.01892055766042","33.24651883808832","38.0553137914055","51.881339464725286","50.00361111957316","55.97065010673404","64.89330774413074","64.50872613526349","65.823771507124","72.89470653378471","72.06416109101255","74.07747875145144","77.13866753888348","75.60118235307527","79.11479375458111"
"252000","25.41403840846084","21.751487577395537","29.246983270540518","22.206204758291904","15.302421286379314","25.34393695401933","21.177761141730322","18.904943359751464","24.93059843170054","26.44705786767756","24.751577868976444","27.69442285773913","28.331325267746664","24.92436789537851","30.541376771984403","25.890416638678097","23.394614169818144","28.20988059250245","24.689012524605857","23.227329905600644","25.736484680588212","23.95721365112573","20.473332374604503","30.998676666919817","34.35458394581631","31.424394571401333","36.40010267677636","51.4063436093286","50.49953014791805","53.12592622792815","62.84595523582007","59.91273656921021","65.57874029743463","73.6867423112964","72.81827963767857","75.03985991783378","76.70798371495832","76.43082766747634","77.11396554816156"
"252500","24.33754647150786","19.56946566165797","28.408358440013654","22.296968307405642","21.623451019054773","23.42698502658649","23.74949372494445","22.450289952429888","26.47204401502622","27.37087732480079","24.010775898034627","31.500786417015135","28.04136856081803","24.45060078074714","32.3496359963107","27.64176253971842","26.478011070883596","29.115231089724613","25.992023659637297","22.33098087465624","29.199105906928917","24.207688355069997","22.011653549400766","26.335890278849313","35.86036551283634","33.819517927811155","38.01931110023818","51.571295571184564","49.71581951573882","53.810576386140454","64.99891049817792","64.3113742113612","65.57860578878913","74.58154693243742","73.58972875530993","75.79335994898109","76.26218510158532","75.4465491497272","77.76760701874025"
"253000","23.60369151694278","19.580227290150695","25.553354086501855","21.052927925273124","18.58793675844921","22.87797216044748","24.897664004657695","23.667663479219062","28.193724038410267","28.096851404873266","22.717533433197072","35.043328218953015","27.87467734828399","26.048563530483364","30.286511665427895","27.710979330702862","25.193809002304622","29.921479370164082","25.131501500303038","23.1871201424844","26.821926590113865","25.225954751211894","23.050165587028665","26.792198691285318","35.42234122283423","31.871843224678447","37.64611153336235","49.908676920185734","46.964704676254854","51.75567683617117","64.77656704589124","63.871014166156456","66.24240729245491","75.32309781417123","73.5395402113433","77.7336721559869","76.4958127568653","75.82849992775498","77.20378966571195"
"253500","26.333538588017653","24.327298453587893","28.4550188480107","22.08854654588936","19.529514523267817","23.308000015248012","23.545986812934704","17.50538509330046","27.216878569182313","26.73634746889419","21.13595264768793","29.116733201666662","26.468152162516226","25.720807139727164","27.138455200818377","29.152432382163816","26.42383341237281","32.037720167427956","24.93303456845423","22.242649345188767","27.904715883717856","25.509433458933824","22.776187696061047","28.296262201183264","35.03320897926004","33.0612308642656","36.88853584609505","49.565635718455226","47.16756252564173","52.02900485580658","65.30446353333569","62.272241099573534","66.71406808538163","73.77980504041938","72.71732948306038","74.69965392076968","76.3031332376286","74.6373455111897","78.11441978721355"
"254000","25.341597601547534","21.715004428522214","32.551812042601455","24.73712746634685","22.593031233419968","26.12837315654341","24.10600890043616","22.60215457793686","26.506176780554195","28.12972282696482","25.434891548411603","29.565587558466426","27.26405918566503","21.792705076366524","31.48672860957716","28.885929173375473","26.305248341629785","31.594551001567005","24.178961536112524","20.179149302994762","26.513826704286537","26.4678968366385","26.098626622510007","27.146990694836003","34.78182166586973","30.152131229521757","37.93960615953458","51.02570471961489","46.66798217536047","53.650226284017634","64.23547176639401","62.49485655344118","65.7890432966038","73.43635967790865","72.39428709275046","74.03792654175166","76.22855233504546","75.24304202934889","77.24173571501977"
"254500","26.130763021898296","24.235965743339086","29.53967549040135","21.83408713096247","19.21881040975318","23.330056837983236","22.86271979035908","21.008402138545364","24.616624184540985","25.819436616642097","22.343429937894186","29.476692656357546","27.90634523575747","24.39323020033686","30.811897189494186","27.198446415241317","24.988022333301746","28.547713494935394","23.8861695494135","18.37407266909203","29.20112542695924","26.230711398327152","23.309457109186003","29.423841967644115","32.110318208502584","30.27439843674817","33.465481609199","51.08233447006166","49.722579805467234","52.948579383328955","63.51512206440695","62.61245679376943","64.42073789027238","72.53970862870823","71.18089067049786","73.42955701493733","75.53551305276639","73.78702333676404","76.8480825367779"
"255000","26.43579187496211","24.05906735302387","30.59539602330301","23.157516819101335","21.082965800616552","24.440949884810056","24.55933603592223","22.740437229114242","27.362547304563535","27.10761800858072","26.894943642233766","27.328881390509462","28.65181366715584","26.719687682520828","30.340623200158724","26.900571840285288","25.097649511542215","29.252804056038418","25.68099048084152","22.480717643033405","27.927929600527513","26.49226211357377","24.313765508798696","28.9260545529322","33.52654364066076","31.827578260960216","35.45302956098861","50.61331447904003","49.38943930779368","51.66067258462673","65.25437874689263","63.700110261967126","65.968704427875","72.32413547959015","71.32185818436598","73.46994241386979","76.21204423476958","75.51924873644586","76.62953698166677"
"255500","25.713988085540148","21.769757389632815","28.078751326097528","21.78215101061381","20.28558808476069","23.278005933077413","22.815123534842062","21.160026176252618","25.154500535816492","28.334723222721593","24.9365175635326","33.66243075852209","27.595448376865335","25.058040503509055","31.4388084459963","27.136765609788213","24.505462152071043","30.029078174724805","25.470927538315394","23.412911782184693","27.75113559356197","23.945244983893744","20.591396840357625","27.573403680857815","32.763164943567084","31.483299903374355","34.07412414929959","50.290192272935535","50.07226440587097","50.49217029308141","66.53007688431373","63.96935535182986","67.9277139560181","74.87319958512134","73.96693442918091","76.8677357542005","77.96438099915542","77.24830502393192","79.01598882176218"
"256000","25.343922744068898","22.421211954583942","27.366818159182436","21.898693606451932","18.803359132078167","25.23474672965223","22.004568433205645","17.019512586060745","26.79963541597332","27.215542057395627","25.430581393276935","28.168858959039532","29.558814572221983","25.158307717399776","33.59708945658724","28.354870491563805","26.77300589235928","31.50118358014289","24.55073022248575","21.657375959144957","27.940541813510183","25.09220546570466","24.21074489664164","25.81413005998302","33.77514141807295","30.839919694833245","35.438825524494064","51.51695219953982","49.43398152804249","54.79871893468028","64.78770115730674","63.90643749117999","65.34877452231034","73.48412142858142","72.36132918954719","75.05136700097087","76.36804062219842","74.26766627057752","77.4568676333381"
"256500","27.51141830571069","24.32199785444408","30.397968008670556","22.841789224854995","19.144479770655778","25.647177127873945","22.647443755132116","20.624897476253096","25.03122536970025","26.445336811849238","24.95142160131701","27.492745094037023","28.30118623265183","26.687829003317937","29.947638664407084","27.968533703848426","24.688688933350836","30.462450658667933","25.098526626733108","22.579830906006173","28.546157532271206","25.074188357841656","23.343103450291103","27.85529688785664","34.2533725163639","31.162042424527105","36.70667383208299","48.49821003160817","46.11168732215563","50.58494709332682","64.55480825546263","63.89878969663303","65.15973265634719","73.07517883051291","71.73544141397034","75.54523876035823","77.71189644655749","76.4114602282046","78.48509308178139"
"257000","23.938954036584644","22.790404272662954","25.70036645520516","23.32378189036788","19.182606523229214","27.456628247647792","25.20153887881329","22.044675889661995","28.368023766112028","27.8382327222014","25.127039498969655","30.307900038910173","28.61835650922878","27.856067434959513","29.387982960223635","27.5057979597039","26.520007432002657","29.736001642439792","25.513529068628245","22.908120382446487","26.77688483429873","25.777288910257102","23.795224577436294","28.99571619898302","33.62457900113644","29.798282382473","35.78665785157762","51.18656567562485","50.07844093592412","52.407617191325826","65.86252797932875","63.97175717677614","69.27515744678541","72.92367876003718","71.6797723175896","74.32755661522205","75.89129831227393","75.51892718956258","76.05150886038943"
"257500","23.95033422650218","22.90683466021379","25.21280622985288","22.31983106771047","21.089508256795522","24.136978200093477","23.829924800224905","22.368305981472865","25.255629788359286","27.00961823381241","23.737420016142856","29.914179618350644","26.97666276432164","24.52526474801286","28.273393600315","28.099875156335358","27.751601347580362","28.52162001439269","25.84970602976911","23.80824841394094","29.454048863114913","27.71527100957339","26.9293547812775","29.65396584303525","34.757620684324856","33.17462136020236","35.89891518503838","53.0082545147857","51.66214423635116","53.68471153043608","64.4037501356511","64.12676642469577","64.57135947120352","73.0671579925494","71.95092332681664","75.1920234956307","77.12758733956471","76.49536176228911","77.49578833279355"
"258000","26.175700468131986","25.197561795502192","27.099287755191483","23.467893638636163","21.582222160420905","25.93762471385893","22.17140023862844","20.90485319961002","23.35577060368871","28.204968353905286","26.16961057297707","29.876466653012862","28.0473082339344","26.254070131866573","29.335815452422842","28.838406206482002","25.49576222962352","30.985774223437772","24.739249421934993","19.56258370773747","29.129029611516273","26.04982941749492","21.275498537569916","29.115194856423464","32.35874010412917","29.229680113030952","36.007126429653916","50.305474195004294","48.35016972641525","53.108898689859586","63.04230054067133","59.953548532283726","65.02553014115287","73.17314993859318","71.33330398397952","76.56589535486842","76.46884720846982","74.44843231738774","78.00772688531049"
"258500","25.66982398399637","24.332720214435895","28.77805680916104","19.475777869135282","16.757669114570845","21.618957458590213","23.452940566852295","21.229529029539115","25.64279054287391","28.043817041412673","27.159012765956426","29.490491632588512","29.375906709792666","26.644818807929394","32.06541795631836","26.975023216189012","25.165249567553833","28.70470947718434","26.757256421628433","24.008080952055995","31.02087293800131","25.66217542939382","23.595796280743617","29.852505925266236","33.514056490522336","31.49607302159559","35.32296211148535","50.63599835408985","46.26872394865827","52.57657752946098","65.81207684284314","63.25722298817047","67.35277404442482","72.82539380377398","71.54229945840035","73.67490225736346","76.36558048987479","75.53638119628548","77.2673802241865"
"259000","25.15184091103683","23.39400243916328","26.024681909866455","21.806186986299302","19.325016334109893","23.860897429840303","23.13652123023326","21.14751684207038","26.83213234846558","27.815887659063037","25.886503537160472","29.57243331707596","27.178109298891272","24.18058356184313","28.813404840337714","28.86358041567135","25.356139028527913","34.34051774126494","26.66635863290926","25.37032173539829","28.238773860133975","26.14197537984724","21.927908922927354","31.65964964131152","33.53490601893003","30.74239939311144","36.16534258336964","50.9417705107963","49.44727615969814","51.883023947776444","63.406427628366686","60.99229387465215","66.436038881741","73.35043598898085","71.94329020824998","74.89787117298448","76.88633941042995","74.64220621678183","79.0660750800267"
"259500","28.130761001997072","27.639748334403976","28.391251254130225","22.851164603400026","21.28917080286837","23.522781794319418","21.485845166587257","19.209260092993354","25.72263751769689","27.83795565943465","25.460076950566002","31.62716607710368","29.348379096438492","26.827693470220858","31.192501706928226","27.44276979704938","22.9409085414697","30.735436235647807","24.540014616988913","23.14250390931751","26.973686772034455","25.731220234042855","23.963067305044177","27.4182664274048","33.649232823145596","29.883376345169406","35.14009188853663","49.46501707932978","48.62698609359138","51.509455109104906","64.29454235643814","62.54579136198502","65.38994817024168","74.23563226659735","72.33626505948011","76.09538550014364","76.4744137971167","75.31170765344683","77.14322169334558"
"260000","25.09877822826931","23.27389075060666","27.035654179257442","22.696759186129455","19.867256121630092","25.46075533418395","23.655519617176168","20.86296477311145","26.62939856293975","28.382088149728467","26.274484971751427","29.852465852374984","29.639995132167392","28.54023669710159","32.137983177147426","29.192026290846503","25.55903688158006","31.68804341276706","26.011247494055716","24.02651069213432","27.168018665556836","25.12723856661118","22.26971433124303","27.529169685466385","32.053670870612734","29.127830838526975","35.398446795517444","50.96965159205905","50.6260116410334","51.42766877841915","64.73048855559524","63.671632142359435","66.7212546091622","72.84535565091068","71.11391225259375","76.14031116441342","76.60305650582104","75.86099190762683","77.06454942274179"
"260500","25.74231708759149","24.1540226330864","28.72124717782633","21.807356037347","19.51410881197312","24.36865336898906","22.7554679010567","21.760222531971575","24.208990035040905","26.894756091946523","25.303801013769846","28.46581990235078","26.915393983620707","24.19678875028086","28.43800554857157","28.520206737473647","27.07505203583085","29.879183114272063","24.398051967791233","21.86065182712826","26.204059370595385","26.237163284644943","23.861092015525966","28.586365197851006","34.67698899538502","31.43587667453527","37.11751366752793","50.90314223572766","48.908439082750135","52.85439419309402","63.22830531826935","60.96938383413444","64.11828029814174","72.73270857122677","72.23433133922147","73.11720520105868","75.8614502139412","74.56331085849187","77.1451793627499"
"261000","25.8943550681256","24.16817231438006","27.75032882340315","23.16743082304879","21.257280362500538","24.52516493557694","23.510053462277725","20.59795090232656","25.44520874870471","27.28278193569604","25.293746005461866","30.146696254632094","25.28578298079163","23.680443484876484","27.422147855732476","27.774093018841366","23.8380805612171","30.426043538980448","26.823278108923375","24.722361732793782","27.891107192654264","25.839783666769797","23.51419695564854","27.759017002947335","36.70237810593109","35.234070430196084","38.75318717880175","50.846212682181864","48.70907927373854","53.20604194018792","65.09841323873596","63.547846524006744","66.17687886442731","72.51947904324263","71.16050541145671","73.560479356326","76.75710952492007","75.21014567628661","78.31672820401202"
"261500","25.960338829971533","23.817828501248165","27.587805558608082","22.333606045261384","20.266602707093824","23.536326154378994","22.430863975857548","19.473488331731968","25.92777040390772","28.474738972523916","26.89899254550554","29.60692085891623","28.862178922787532","24.895155999393932","32.035431265764366","27.58046450478552","25.314187401142537","29.48907107478182","26.22780616628682","24.57392286717451","28.980958655470523","24.462394047705384","21.53516194320792","26.40666337697139","31.651872919798322","28.149199440519006","34.813315230051955","50.77816604527452","46.46039169034164","54.70716568619177","65.578704447587","63.4873622028225","67.4528703579872","73.13415129445153","72.07765698822364","75.06419546490967","76.64571768487747","75.80438322561231","78.27072017181351"
"262000","24.009620772816024","22.86236176635554","25.12616160887769","23.869647489877522","22.13349228278774","25.5169634504377","24.319294324788462","23.11581143445277","26.351571840583212","28.581653880136766","27.418518823158056","29.518515432439024","26.539580362929605","23.51104257213627","28.15488348378875","28.01405842890502","27.204266802666144","29.267221205956556","24.698180572774348","24.239491617147717","25.223050144879483","26.676593351390522","24.836838994024365","29.355486047507313","34.735272360382794","32.127111315803944","38.16443175984871","50.13225195852799","49.616201036323496","51.13413549920436","66.06551978885082","63.99315118820381","67.84692425479668","73.19145311696478","71.39935979746383","75.12646457304122","75.93253709290401","75.43911229497648","76.82302870034479"
"262500","25.388070287098767","23.47319793742269","27.942540572504704","23.012268364065694","20.875860785237915","26.24767441139818","23.955257376996762","22.49327726336535","28.168669154640074","28.04794402430425","26.313050461991644","29.50861878668819","27.652672493748632","24.77859432976549","30.223870033454126","26.431280683329767","22.556705688355784","29.12148242118917","25.255401451844207","20.082534005028275","28.687132512636314","25.99695272103179","22.922109956892918","28.300916765989655","34.07290179654241","32.038452808915494","37.70584133987715","51.45181623337321","49.41438236223844","52.91190032502692","64.78939854571497","62.219835233585165","66.5402237619449","73.08848683638662","71.08441799010606","75.33237259146229","75.18292459780889","73.93129751157176","75.71865482352979"
